Unnamed: 0,Cohort Year,Students in Cohort,Division,Division Name,Graduation Rate,Dropout Rate,Prev_year_salary,Curr_year_salary,salary_diff,FY 2006 to FY 2007 Percent Increase/ (Decrease),FY 2007 to FY 2008 Percent Increase/ (Decrease),Index,Mean Income,FY 2013 to FY 2014 Percent Increase/ (Decrease),FY 2012 to FY 2013 Percent Increase/ (Decrease),FY 2014 to FY 2015 Percent Increase/ (Decrease),FY 2011 to FY 2012 Percent Increase/ (Decrease),FY 2010 to FY 2011 Percent Increase/ (Decrease),FY 2008 to FY 2009 Percent Increase/ (Decrease),FY 2009 to FY 2010 Percent Increase/ (Decrease),cohort_year,division,division_name,graduation_rate,dropout_rate,income_per_capita
,,,,,,,42528.0,40483.0,-4.81,,,95.0,,,,,,,,,2015.0,103.0,Buena Vista City,84.21%,8.42%,
,,,,,,,55114.0,54886.0,-0.41,,,96.0,,,,,,,,,2015.0,104.0,Charlottesville City,84.92%,9.51%,62863.0
,,,,,,,51501.0,51300.0,-0.39,,,97.0,,,,,,,,,2015.0,106.0,Colonial Heights City,89.72%,5.61%,
,,,,,,,49439.0,51141.0,3.44,,,98.0,,,,,,,,,2015.0,107.0,Covington City,81.67%,10.00%,36461.0
,,,,,,,46948.0,47879.0,1.98,,,99.0,,,,,,,,,2015.0,108.0,Danville City,79.05%,9.91%,34703.0
,,,,,,,65583.0,66589.0,1.53,,,100.0,,,,,,,,,2015.0,109.0,Falls Church City,98.81%,0.00%,
,,,,,,,47201.0,49493.0,4.86,,,101.0,,,,,,,,,2015.0,110.0,Fredericksburg City,82.76%,11.21%,
,,,,,,,46993.0,46328.0,-1.42,,,102.0,,,,,,,,,2015.0,111.0,Galax City,91.26%,2.91%,32963.0
,,,,,,,45029.0,47516.0,5.52,,,103.0,,,,,,,,,2015.0,112.0,Hampton City,87.98%,5.04%,
,,,,,,,44237.0,43974.0,-0.6,,,104.0,,,,,,,,,2015.0,113.0,Harrisonburg City,89.47%,3.51%,37181.0
,,,,,,,46797.0,48013.0,2.6,,,105.0,,,,,,,,,2015.0,114.0,Hopewell City,81.91%,13.31%,35734.0
,,,,,,,41089.0,39037.0,-4.99,,,106.0,,,,,,,,,2015.0,115.0,Lynchburg City,82.30%,7.18%,35723.0
,,,,,,,44623.0,43210.0,-3.17,,,107.0,,,,,,,,,2015.0,116.0,Martinsville City,80.89%,7.01%,35978.0
,,,,,,,48192.0,49682.0,3.09,,,108.0,,,,,,,,,2015.0,117.0,Newport News City,89.50%,2.77%,
,,,,,,,48929.0,49908.0,2.0,,,109.0,,,,,,,,,2015.0,118.0,Norfolk City,80.65%,5.78%,
,,,,,,,41039.0,41463.0,1.03,,,110.0,,,,,,,,,2015.0,119.0,Norton City,94.83%,1.72%,30754.0
,,,,,,,41139.0,42150.0,2.46,,,111.0,,,,,,,,,2015.0,120.0,Petersburg City,70.93%,8.30%,
,,,,,,,38183.0,38872.0,1.8,,,112.0,,,,,,,,,2015.0,121.0,Portsmouth City,86.99%,4.95%,
,,,,,,,49967.0,50428.0,0.92,,,113.0,,,,,,,,,2015.0,122.0,Radford City,96.69%,0.83%,33933.0
,,,,,,,48921.0,50148.0,2.51,,,114.0,,,,,,,,,2015.0,123.0,Richmond City,81.34%,11.90%,
,,,,,,,47363.0,50509.0,6.64,,,115.0,,,,,,,,,2015.0,124.0,Roanoke City,85.60%,10.32%,
,,,,,,,43979.0,46730.0,6.26,,,116.0,,,,,,,,,2015.0,126.0,Staunton City,91.01%,3.70%,
,,,,,,,49158.0,49809.0,1.32,,,117.0,,,,,,,,,2015.0,127.0,Suffolk City,86.16%,9.55%,
,,,,,,,54875.0,56048.0,2.14,,,118.0,,,,,,,,,2015.0,128.0,Virginia Beach City,89.79%,5.22%,
,,,,,,,45209.0,47484.0,5.03,,,119.0,,,,,,,,,2015.0,130.0,Waynesboro City,79.74%,7.76%,
,,,,,,,52037.0,52920.0,1.7,,,120.0,,,,,,,,,2015.0,131.0,Williamsburg-James City County,90.93%,1.63%,
,,,,,,,54404.0,53910.0,-0.91,,,121.0,,,,,,,,,2015.0,132.0,Winchester City,92.71%,2.43%,45630.0
,,,,,,,44257.0,46430.0,4.91,,,122.0,,,,,,,,,2015.0,135.0,Franklin City,82.28%,10.13%,
,,,,,,,54830.0,56484.0,3.02,,,123.0,,,,,,,,,2015.0,136.0,Chesapeake City,93.03%,3.23%,
,,,,,,,56207.0,55115.0,-1.94,,,124.0,,,,,,,,,2015.0,139.0,Salem City,94.20%,2.61%,48989.0
,,,,,,,48113.0,46887.0,-2.55,,,125.0,,,,,,,,,2015.0,142.0,Poquoson City,94.82%,1.04%,54201.0
,,,,,,,62347.0,62534.0,0.3,,,126.0,,,,,,,,,2015.0,143.0,Manassas City,86.24%,7.56%,
,,,,,,,56323.0,58089.0,3.13,,,127.0,,,,,,,,,2015.0,144.0,Manassas Park City,87.92%,8.70%,
,,,,,,,40116.0,41498.0,3.45,,,128.0,,,,,,,,,2015.0,202.0,Colonial Beach,92.86%,7.14%,
,,,,,,,40911.0,37914.0,-7.33,,,129.0,,,,,,,,,2015.0,207.0,West Point,98.44%,1.56%,
,,,,,,,38727.0,40596.0,4.83,,,0.0,,,,,,,,,2014.0,1.0,Accomack County,90.12%,5.23%,37338.0
,,,,,,,50959.0,53521.0,5.03,,,1.0,,,,,,,,,2014.0,2.0,Albemarle County,94.91%,2.20%,59879.0
,,,,,,,47184.0,48254.0,2.27,,,2.0,,,,,,,,,2014.0,3.0,Alleghany County,87.16%,6.42%,34614.0
,,,,,,,45581.0,43357.0,-4.88,,,3.0,,,,,,,,,2014.0,4.0,Amelia County,93.89%,5.34%,39861.0
,,,,,,,43609.0,44779.0,2.68,,,4.0,,,,,,,,,2014.0,5.0,Amherst County,88.71%,4.84%,33012.0
,,,,,,,40133.0,40810.0,1.69,,,5.0,,,,,,,,,2014.0,6.0,Appomattox County,91.40%,3.76%,33776.0
,,,,,,,69185.0,73626.0,6.42,,,6.0,,,,,,,,,2014.0,7.0,Arlington County,90.21%,5.54%,84081.0
,,,,,,,43669.0,45519.0,4.24,,,7.0,,,,,,,,,2014.0,8.0,Augusta County,93.00%,3.74%,
,,,,,,,43288.0,45628.0,5.41,,,8.0,,,,,,,,,2014.0,9.0,Bath County,87.27%,9.09%,50182.0
,,,,,,,41599.0,42524.0,2.22,,,9.0,,,,,,,,,2014.0,10.0,Bedford County,87.31%,6.40%,40798.0
,,,,,,,42225.0,41685.0,-1.28,,,10.0,,,,,,,,,2014.0,11.0,Bland County,88.46%,7.69%,31744.0
,,,,,,,47622.0,48866.0,2.61,,,11.0,,,,,,,,,2014.0,12.0,Botetourt County,93.95%,1.94%,45113.0
,,,,,,,39404.0,41333.0,4.9,,,12.0,,,,,,,,,2014.0,13.0,Brunswick County,84.43%,8.98%,29028.0
,,,,,,,40044.0,38468.0,-3.94,,,13.0,,,,,,,,,2014.0,14.0,Buchanan County,88.08%,5.77%,32032.0
,,,,,,,40797.0,42521.0,4.23,,,14.0,,,,,,,,,2014.0,15.0,Buckingham County,92.62%,6.04%,26771.0
,,,,,,,40884.0,41998.0,2.73,,,15.0,,,,,,,,,2014.0,16.0,Campbell County,87.01%,4.38%,35387.0
,,,,,,,42523.0,49820.0,17.16,,,16.0,,,,,,,,,2014.0,17.0,Caroline County,87.13%,4.62%,37123.0
,,,,,,,40442.0,42644.0,5.44,,,17.0,,,,,,,,,2014.0,18.0,Carroll County,91.56%,5.19%,31719.0
,,,,,,,40408.0,39107.0,-3.22,,,18.0,,,,,,,,,2014.0,19.0,Charles City County,95.74%,2.13%,39910.0
,,,,,,,41057.0,43874.0,6.86,,,19.0,,,,,,,,,2014.0,20.0,Charlotte County,92.07%,3.05%,
,,,,,,,47273.0,48673.0,2.96,,,20.0,,,,,,,,,2014.0,21.0,Chesterfield County,91.46%,5.52%,47005.0
,,,,,,,46852.0,50808.0,8.44,,,21.0,,,,,,,,,2014.0,22.0,Clarke County,100.00%,0.00%,55409.0
,,,,,,,41442.0,41255.0,-0.45,,,22.0,,,,,,,,,2014.0,23.0,Craig County,89.09%,5.45%,33803.0
,,,,,,,47252.0,48667.0,2.99,,,23.0,,,,,,,,,2014.0,24.0,Culpeper County,91.97%,3.59%,40433.0
,,,,,,,44634.0,45946.0,2.94,,,24.0,,,,,,,,,2014.0,25.0,Cumberland County,91.23%,4.39%,33468.0
,,,,,,,42123.0,38960.0,-7.51,,,25.0,,,,,,,,,2014.0,26.0,Dickenson County,88.77%,7.49%,29029.0
,,,,,,,45107.0,47078.0,4.37,,,26.0,,,,,,,,,2014.0,27.0,Dinwiddie County,81.30%,9.49%,
,,,,,,,45899.0,47325.0,3.11,,,27.0,,,,,,,,,2014.0,28.0,Essex County,84.92%,7.14%,36919.0
,,,,,,,63203.0,63422.0,0.35,,,28.0,,,,,,,,,2014.0,29.0,Fairfax County,92.65%,5.38%,
,,,,,,,54975.0,57743.0,5.03,,,29.0,,,,,,,,,2014.0,30.0,Fauquier County,95.13%,2.09%,60614.0
,,,,,,,42542.0,43044.0,1.18,,,30.0,,,,,,,,,2014.0,31.0,Floyd County,91.62%,5.03%,33675.0
,,,,,,,50376.0,49612.0,-1.52,,,31.0,,,,,,,,,2014.0,32.0,Fluvanna County,91.88%,2.95%,38320.0
,,,,,,,43895.0,43884.0,-0.02,,,32.0,,,,,,,,,2014.0,33.0,Franklin County,86.89%,6.64%,
,,,,,,,47490.0,49368.0,3.95,,,33.0,,,,,,,,,2014.0,34.0,Frederick County,90.28%,4.61%,43412.0
,,,,,,,38340.0,38762.0,1.1,,,34.0,,,,,,,,,2014.0,35.0,Giles County,82.69%,6.73%,35850.0
,,,,,,,46108.0,48942.0,6.15,,,35.0,,,,,,,,,2014.0,36.0,Gloucester County,92.62%,3.38%,43453.0
,,,,,,,43212.0,45314.0,4.86,,,36.0,,,,,,,,,2014.0,37.0,Goochland County,96.17%,1.64%,82989.0
,,,,,,,36507.0,36427.0,-0.22,,,37.0,,,,,,,,,2014.0,38.0,Grayson County,83.97%,8.97%,28405.0
,,,,,,,44959.0,44158.0,-1.78,,,38.0,,,,,,,,,2014.0,39.0,Greene County,91.98%,2.14%,38254.0
,,,,,,,44913.0,43966.0,-2.11,,,39.0,,,,,,,,,2014.0,40.0,Greensville County,85.71%,10.86%,28309.0
,,,,,,,41869.0,47241.0,12.83,,,40.0,,,,,,,,,2014.0,41.0,Halifax County,88.52%,6.22%,32228.0
,,,,,,,48174.0,48557.0,0.8,,,41.0,,,,,,,,,2014.0,42.0,Hanover County,96.20%,2.16%,52132.0
,,,,,,,51723.0,50594.0,-2.18,,,42.0,,,,,,,,,2014.0,43.0,Henrico County,88.99%,6.62%,57345.0
,,,,,,,43860.0,44655.0,1.81,,,43.0,,,,,,,,,2014.0,44.0,Henry County,87.99%,5.56%,34532.0
,,,,,,,43734.0,45120.0,3.17,,,44.0,,,,,,,,,2014.0,45.0,Highland County,89.47%,10.53%,41581.0
,,,,,,,53025.0,54556.0,2.89,,,45.0,,,,,,,,,2014.0,46.0,Isle of Wight County,92.57%,4.50%,48908.0
,,,,,,,47401.0,45465.0,-4.08,,,46.0,,,,,,,,,2014.0,48.0,King George County,92.70%,5.08%,48193.0
,,,,,,,48784.0,47437.0,-2.76,,,47.0,,,,,,,,,2014.0,49.0,King and Queen County,86.27%,5.88%,36322.0
,,,,,,,46382.0,44817.0,-3.38,,,48.0,,,,,,,,,2014.0,50.0,King William County,92.62%,2.01%,38656.0
,,,,,,,42685.0,44682.0,4.68,,,49.0,,,,,,,,,2014.0,51.0,Lancaster County,92.31%,5.77%,49853.0
,,,,,,,40343.0,38138.0,-5.47,,,50.0,,,,,,,,,2014.0,52.0,Lee County,87.02%,6.11%,26735.0
,,,,,,,60646.0,60798.0,0.25,,,51.0,,,,,,,,,2014.0,53.0,Loudoun County,95.20%,2.34%,68307.0
,,,,,,,47013.0,47144.0,0.28,,,52.0,,,,,,,,,2014.0,54.0,Louisa County,91.02%,6.89%,36831.0
,,,,,,,47668.0,44865.0,-5.88,,,53.0,,,,,,,,,2014.0,55.0,Lunenburg County,88.18%,7.27%,29376.0
,,,,,,,43103.0,44429.0,3.08,,,54.0,,,,,,,,,2014.0,56.0,Madison County,94.64%,0.60%,46183.0
,,,,,,,40404.0,43168.0,6.84,,,55.0,,,,,,,,,2014.0,57.0,Mathews County,91.26%,5.83%,49453.0
,,,,,,,48805.0,43010.0,-11.87,,,56.0,,,,,,,,,2014.0,58.0,Mecklenburg County,92.47%,4.84%,32989.0
,,,,,,,42099.0,43217.0,2.66,,,57.0,,,,,,,,,2014.0,59.0,Middlesex County,92.96%,2.82%,42614.0
,,,,,,,46297.0,45504.0,-1.71,,,58.0,,,,,,,,,2014.0,60.0,Montgomery County,86.40%,6.46%,32318.0
,,,,,,,47432.0,48124.0,1.46,,,59.0,,,,,,,,,2014.0,62.0,Nelson County,87.33%,5.33%,43162.0
,,,,,,,46128.0,45079.0,-2.27,,,60.0,,,,,,,,,2014.0,63.0,New Kent County,90.65%,4.88%,64900.0
,,,,,,,36962.0,37823.0,2.33,,,61.0,,,,,,,,,2014.0,65.0,Northampton County,82.57%,6.42%,40360.0
,,,,,,,48748.0,47221.0,-3.13,,,62.0,,,,,,,,,2014.0,66.0,Northumberland County,86.99%,10.57%,44690.0
,,,,,,,47509.0,47575.0,0.14,,,63.0,,,,,,,,,2014.0,67.0,Nottoway County,87.71%,6.15%,31029.0
,,,,,,,45567.0,48980.0,7.49,,,64.0,,,,,,,,,2014.0,68.0,Orange County,90.70%,2.51%,43150.0
,,,,,,,41014.0,42983.0,4.8,,,65.0,,,,,,,,,2014.0,69.0,Page County,96.70%,1.47%,33965.0
,,,,,,,41441.0,42543.0,2.66,,,66.0,,,,,,,,,2014.0,70.0,Patrick County,91.00%,7.50%,30091.0
,,,,,,,41076.0,42260.0,2.88,,,67.0,,,,,,,,,2014.0,71.0,Pittsylvania County,90.57%,7.43%,33350.0
,,,,,,,47646.0,49789.0,4.5,,,68.0,,,,,,,,,2014.0,72.0,Powhatan County,87.92%,4.21%,46350.0
,,,,,,,44127.0,45389.0,2.86,,,69.0,,,,,,,,,2014.0,73.0,Prince Edward County,83.24%,9.83%,27426.0
,,,,,,,49658.0,49469.0,-0.38,,,70.0,,,,,,,,,2014.0,74.0,Prince George County,87.74%,8.49%,35338.0
,,,,,,,61855.0,61863.0,0.01,,,71.0,,,,,,,,,2014.0,75.0,Prince William County,90.52%,6.49%,
,,,,,,,42420.0,43784.0,3.22,,,72.0,,,,,,,,,2014.0,77.0,Pulaski County,88.62%,6.78%,35586.0
,,,,,,,45941.0,49343.0,7.41,,,73.0,,,,,,,,,2014.0,78.0,Rappahannock County,98.39%,1.61%,56231.0
,,,,,,,47626.0,49492.0,3.92,,,74.0,,,,,,,,,2014.0,79.0,Richmond County,87.63%,2.06%,31932.0
,,,,,,,48267.0,50886.0,5.43,,,75.0,,,,,,,,,2014.0,80.0,Roanoke County,95.36%,3.52%,46401.0
,,,,,,,45216.0,47363.0,4.75,,,76.0,,,,,,,,,2014.0,81.0,Rockbridge County,80.15%,14.98%,
,,,,,,,45039.0,46585.0,3.43,,,77.0,,,,,,,,,2014.0,82.0,Rockingham County,94.19%,4.06%,35521.0
,,,,,,,36271.0,37116.0,2.33,,,78.0,,,,,,,,,2014.0,83.0,Russell County,92.57%,5.26%,29954.0
,,,,,,,45582.0,47555.0,4.33,,,79.0,,,,,,,,,2014.0,84.0,Scott County,94.74%,4.56%,29908.0
,,,,,,,44177.0,46751.0,5.83,,,80.0,,,,,,,,,2014.0,85.0,Shenandoah County,95.38%,2.12%,39297.0
,,,,,,,43590.0,44590.0,2.29,,,81.0,,,,,,,,,2014.0,86.0,Smyth County,91.35%,5.95%,33579.0
,,,,,,,44012.0,43509.0,-1.14,,,82.0,,,,,,,,,2014.0,87.0,Southampton County,85.51%,9.35%,36055.0
,,,,,,,51373.0,53725.0,4.58,,,83.0,,,,,,,,,2014.0,88.0,Spotsylvania County,88.92%,4.58%,44792.0
,,,,,,,53038.0,50864.0,-4.1,,,84.0,,,,,,,,,2014.0,89.0,Stafford County,90.59%,5.34%,49152.0
,,,,,,,50020.0,50813.0,1.59,,,85.0,,,,,,,,,2014.0,90.0,Surry County,92.86%,7.14%,37939.0
,,,,,,,51080.0,51839.0,1.49,,,86.0,,,,,,,,,2014.0,91.0,Sussex County,84.88%,2.33%,27845.0
,,,,,,,42846.0,42062.0,-1.83,,,87.0,,,,,,,,,2014.0,92.0,Tazewell County,84.06%,6.42%,34177.0
,,,,,,,45096.0,48241.0,6.97,,,88.0,,,,,,,,,2014.0,93.0,Warren County,93.47%,2.70%,39336.0
,,,,,,,44205.0,47059.0,6.46,,,89.0,,,,,,,,,2014.0,94.0,Washington County,93.00%,2.90%,37843.0
,,,,,,,41794.0,44363.0,6.15,,,90.0,,,,,,,,,2014.0,95.0,Westmoreland County,80.91%,8.18%,38106.0
,,,,,,,47487.0,45692.0,-3.78,,,91.0,,,,,,,,,2014.0,96.0,Wise County,91.45%,4.82%,30288.0
,,,,,,,44752.0,46890.0,4.78,,,92.0,,,,,,,,,2014.0,97.0,Wythe County,87.38%,8.62%,31664.0
,,,,,,,48101.0,48310.0,0.43,,,93.0,,,,,,,,,2014.0,98.0,York County,94.46%,2.53%,53697.0
,,,,,,,70696.0,74682.0,5.64,,,94.0,,,,,,,,,2014.0,101.0,Alexandria City,84.31%,9.22%,
,,,,,,,45342.0,46660.0,2.91,,,95.0,,,,,,,,,2014.0,102.0,Bristol City,86.67%,5.45%,37843.0
,,,,,,,41397.0,42528.0,2.73,,,96.0,,,,,,,,,2014.0,103.0,Buena Vista City,85.23%,9.09%,
,,,,,,,52790.0,55114.0,4.4,,,97.0,,,,,,,,,2014.0,104.0,Charlottesville City,88.50%,5.57%,59879.0
,,,,,,,50451.0,51501.0,2.08,,,98.0,,,,,,,,,2014.0,106.0,Colonial Heights City,94.83%,2.59%,
,,,,,,,51412.0,49439.0,-3.84,,,99.0,,,,,,,,,2014.0,107.0,Covington City,79.73%,13.51%,34614.0
,,,,,,,45898.0,46948.0,2.29,,,100.0,,,,,,,,,2014.0,108.0,Danville City,75.74%,5.45%,33350.0
,,,,,,,63273.0,65583.0,3.65,,,101.0,,,,,,,,,2014.0,109.0,Falls Church City,98.40%,0.53%,
,,,,,,,45704.0,47201.0,3.28,,,102.0,,,,,,,,,2014.0,110.0,Fredericksburg City,83.19%,12.50%,
,,,,,,,45100.0,46993.0,4.2,,,103.0,,,,,,,,,2014.0,111.0,Galax City,86.17%,2.13%,31719.0
,,,,,,,45137.0,45029.0,-0.24,,,104.0,,,,,,,,,2014.0,112.0,Hampton City,83.81%,5.06%,
,,,,,,,45439.0,44237.0,-2.65,,,105.0,,,,,,,,,2014.0,113.0,Harrisonburg City,86.70%,7.76%,35521.0
,,,,,,,45013.0,46797.0,3.96,,,106.0,,,,,,,,,2014.0,114.0,Hopewell City,79.51%,11.11%,35338.0
,,,,,,,41960.0,41089.0,-2.08,,,107.0,,,,,,,,,2014.0,115.0,Lynchburg City,81.16%,8.76%,35387.0
,,,,,,,42969.0,44623.0,3.85,,,108.0,,,,,,,,,2014.0,116.0,Martinsville City,86.67%,8.00%,34532.0
,,,,,,,48228.0,48192.0,-0.07,,,109.0,,,,,,,,,2014.0,117.0,Newport News City,87.93%,2.76%,
,,,,,,,48967.0,48929.0,-0.08,,,110.0,,,,,,,,,2014.0,118.0,Norfolk City,78.95%,7.97%,
,,,,,,,40934.0,41039.0,0.26,,,111.0,,,,,,,,,2014.0,119.0,Norton City,84.62%,4.62%,30288.0
,,,,,,,40644.0,41139.0,1.22,,,112.0,,,,,,,,,2014.0,120.0,Petersburg City,82.35%,8.67%,
,,,,,,,36517.0,38183.0,4.56,,,113.0,,,,,,,,,2014.0,121.0,Portsmouth City,85.09%,6.39%,
,,,,,,,48016.0,49967.0,4.06,,,114.0,,,,,,,,,2014.0,122.0,Radford City,92.23%,3.88%,32318.0
,,,,,,,50485.0,48921.0,-3.1,,,115.0,,,,,,,,,2014.0,123.0,Richmond City,80.49%,13.57%,
,,,,,,,48039.0,47363.0,-1.41,,,116.0,,,,,,,,,2014.0,124.0,Roanoke City,83.41%,12.24%,
,,,,,,,41588.0,43979.0,5.75,,,117.0,,,,,,,,,2014.0,126.0,Staunton City,90.00%,3.53%,
,,,,,,,48516.0,49158.0,1.32,,,118.0,,,,,,,,,2014.0,127.0,Suffolk City,86.43%,8.83%,
,,,,,,,53201.0,54875.0,3.15,,,119.0,,,,,,,,,2014.0,128.0,Virginia Beach City,88.49%,4.80%,
,,,,,,,44929.0,45209.0,0.62,,,120.0,,,,,,,,,2014.0,130.0,Waynesboro City,92.89%,2.37%,
,,,,,,,51572.0,52037.0,0.9,,,121.0,,,,,,,,,2014.0,131.0,Williamsburg-James City County,90.53%,4.04%,
,,,,,,,51256.0,54404.0,6.14,,,122.0,,,,,,,,,2014.0,132.0,Winchester City,90.51%,6.44%,43412.0
,,,,,,,45159.0,44257.0,-2.0,,,123.0,,,,,,,,,2014.0,135.0,Franklin City,84.44%,10.00%,
,,,,,,,53043.0,54830.0,3.37,,,124.0,,,,,,,,,2014.0,136.0,Chesapeake City,92.93%,2.82%,
,,,,,,,54493.0,56207.0,3.15,,,125.0,,,,,,,,,2014.0,139.0,Salem City,90.79%,3.49%,46401.0
,,,,,,,45984.0,48113.0,4.63,,,126.0,,,,,,,,,2014.0,142.0,Poquoson City,96.37%,2.07%,53697.0
,,,,,,,63340.0,62347.0,-1.57,,,127.0,,,,,,,,,2014.0,143.0,Manassas City,86.27%,4.64%,
,,,,,,,56934.0,56323.0,-1.07,,,128.0,,,,,,,,,2014.0,144.0,Manassas Park City,87.50%,9.24%,
,,,,,,,38843.0,40116.0,3.28,,,129.0,,,,,,,,,2014.0,202.0,Colonial Beach,89.66%,5.17%,
,,,,,,,41751.0,40911.0,-2.01,,,130.0,,,,,,,,,2014.0,207.0,West Point,97.37%,0.00%,
,,,,,,,40949.0,43712.0,6.75,,,0.0,,,,,,,,,2016.0,1.0,Accomack County,88.64%,7.07%,39232.0
,,,,,,,54586.0,54449.0,-0.25,,,1.0,,,,,,,,,2016.0,2.0,Albemarle County,95.20%,2.69%,66406.0
,,,,,,,47477.0,48507.0,2.17,,,2.0,,,,,,,,,2016.0,3.0,Alleghany County,92.92%,4.87%,36998.0
,,,,,,,49019.0,49150.0,0.27,,,3.0,,,,,,,,,2016.0,4.0,Amelia County,96.79%,3.21%,42090.0
,,,,,,,45527.0,45111.0,-0.91,,,4.0,,,,,,,,,2016.0,5.0,Amherst County,91.04%,2.69%,34754.0
,,,,,,,39904.0,38949.0,-2.39,,,5.0,,,,,,,,,2016.0,6.0,Appomattox County,92.35%,4.12%,35962.0
,,,,,,,73846.0,74534.0,0.93,,,6.0,,,,,,,,,2016.0,7.0,Arlington County,91.10%,5.46%,88181.0
,,,,,,,47061.0,48602.0,3.27,,,7.0,,,,,,,,,2016.0,8.0,Augusta County,92.15%,4.88%,
,,,,,,,46784.0,48410.0,3.48,,,8.0,,,,,,,,,2016.0,9.0,Bath County,93.75%,2.08%,57250.0
,,,,,,,43653.0,40986.0,-6.11,,,9.0,,,,,,,,,2016.0,10.0,Bedford County,92.94%,4.90%,42988.0
,,,,,,,43775.0,42605.0,-2.67,,,10.0,,,,,,,,,2016.0,11.0,Bland County,90.77%,9.23%,33544.0
,,,,,,,51189.0,51293.0,0.2,,,11.0,,,,,,,,,2016.0,12.0,Botetourt County,95.52%,2.12%,47604.0
,,,,,,,41712.0,40223.0,-3.57,,,12.0,,,,,,,,,2016.0,13.0,Brunswick County,82.47%,12.99%,30982.0
,,,,,,,39840.0,41429.0,3.99,,,13.0,,,,,,,,,2016.0,14.0,Buchanan County,86.02%,6.78%,31440.0
,,,,,,,42193.0,41477.0,-1.7,,,14.0,,,,,,,,,2016.0,15.0,Buckingham County,91.03%,6.90%,28018.0
,,,,,,,43257.0,43305.0,0.11,,,15.0,,,,,,,,,2016.0,16.0,Campbell County,89.95%,4.33%,35617.0
,,,,,,,47144.0,48630.0,3.15,,,16.0,,,,,,,,,2016.0,17.0,Caroline County,88.46%,6.64%,39257.0
,,,,,,,44042.0,45563.0,3.45,,,17.0,,,,,,,,,2016.0,18.0,Carroll County,92.36%,5.21%,33494.0
,,,,,,,45722.0,43666.0,-4.5,,,18.0,,,,,,,,,2016.0,19.0,Charles City County,98.44%,0.00%,42688.0
,,,,,,,44298.0,46244.0,4.39,,,19.0,,,,,,,,,2016.0,20.0,Charlotte County,90.58%,6.52%,
,,,,,,,50087.0,50281.0,0.39,,,20.0,,,,,,,,,2016.0,21.0,Chesterfield County,90.88%,6.43%,50536.0
,,,,,,,50728.0,50152.0,-1.13,,,21.0,,,,,,,,,2016.0,22.0,Clarke County,97.54%,1.48%,62397.0
,,,,,,,45277.0,41580.0,-8.17,,,22.0,,,,,,,,,2016.0,23.0,Craig County,95.65%,2.17%,34981.0
,,,,,,,48769.0,49318.0,1.13,,,23.0,,,,,,,,,2016.0,24.0,Culpeper County,92.73%,3.98%,43617.0
,,,,,,,48069.0,48098.0,0.06,,,24.0,,,,,,,,,2016.0,25.0,Cumberland County,91.35%,5.77%,35558.0
,,,,,,,38948.0,39429.0,1.24,,,25.0,,,,,,,,,2016.0,26.0,Dickenson County,90.40%,6.06%,29593.0
,,,,,,,47901.0,47890.0,-0.02,,,26.0,,,,,,,,,2016.0,27.0,Dinwiddie County,87.46%,6.12%,
,,,,,,,45007.0,46012.0,2.23,,,27.0,,,,,,,,,2016.0,28.0,Essex County,86.86%,8.76%,38657.0
,,,,,,,64580.0,64924.0,0.53,,,28.0,,,,,,,,,2016.0,29.0,Fairfax County,92.30%,6.23%,
,,,,,,,56267.0,53705.0,-4.55,,,29.0,,,,,,,,,2016.0,30.0,Fauquier County,95.22%,2.08%,65514.0
,,,,,,,44747.0,45327.0,1.3,,,30.0,,,,,,,,,2016.0,31.0,Floyd County,92.68%,6.71%,35755.0
,,,,,,,50524.0,52409.0,3.73,,,31.0,,,,,,,,,2016.0,32.0,Fluvanna County,94.37%,2.46%,41347.0
,,,,,,,44974.0,47032.0,4.58,,,32.0,,,,,,,,,2016.0,33.0,Franklin County,91.59%,5.28%,
,,,,,,,50689.0,51503.0,1.61,,,33.0,,,,,,,,,2016.0,34.0,Frederick County,93.47%,2.91%,47308.0
,,,,,,,40759.0,41061.0,0.74,,,34.0,,,,,,,,,2016.0,35.0,Giles County,85.13%,11.28%,37219.0
,,,,,,,49567.0,49117.0,-0.91,,,35.0,,,,,,,,,2016.0,36.0,Gloucester County,90.54%,4.02%,46700.0
,,,,,,,48187.0,49275.0,2.26,,,36.0,,,,,,,,,2016.0,37.0,Goochland County,97.13%,2.39%,91058.0
,,,,,,,37245.0,37643.0,1.07,,,37.0,,,,,,,,,2016.0,38.0,Grayson County,90.58%,2.90%,30096.0
,,,,,,,44856.0,47375.0,5.62,,,38.0,,,,,,,,,2016.0,39.0,Greene County,93.26%,5.70%,41450.0
,,,,,,,46397.0,47571.0,2.53,,,39.0,,,,,,,,,2016.0,40.0,Greensville County,85.39%,6.74%,29984.0
,,,,,,,38883.0,38503.0,-0.98,,,40.0,,,,,,,,,2016.0,41.0,Halifax County,93.35%,3.94%,34311.0
,,,,,,,48334.0,49795.0,3.02,,,41.0,,,,,,,,,2016.0,42.0,Hanover County,95.36%,2.85%,57095.0
,,,,,,,50428.0,50050.0,-0.75,,,42.0,,,,,,,,,2016.0,43.0,Henrico County,91.04%,5.91%,61598.0
,,,,,,,44957.0,46152.0,2.66,,,43.0,,,,,,,,,2016.0,44.0,Henry County,91.34%,5.05%,36950.0
